timestamp,electricity_pricing-$/kWh,electricity_pricing_predicted_1-$/kWh,electricity_pricing_predicted_2-$/kWh,electricity_pricing_predicted_3-$/kWh
2024-09-06T03:00:00,0.13857,0.21469,0.13077,0.09693
2024-09-06T04:00:00,0.13657,0.19351,0.12977,0.0955
2024-09-06T05:00:00,0.13757,0.14499,0.12977,0.0955
2024-09-06T06:00:00,0.13957,0.13957,0.13316,0.0955
2024-09-06T07:00:00,0.14537,0.1395,0.14,0.10898
2024-09-06T08:00:00,0.21395,0.13857,0.21395,0.17
2024-09-06T09:00:00,0.21469,0.13077,0.24394,0.17703
2024-09-06T10:00:00,0.19351,0.12977,0.26167,0.11998
2024-09-06T11:00:00,0.14499,0.12977,0.24097,0.0991
2024-09-06T12:00:00,0.13957,0.13316,0.22901,0.0935
2024-09-06T13:00:00,0.1395,0.14,0.11519,0.0915
2024-09-06T14:00:00,0.13857,0.21395,0.10707,0.08242
2024-09-06T15:00:00,0.13077,0.24394,0.09693,0.05394
2024-09-06T16:00:00,0.12977,0.26167,0.0955,0.0501
2024-09-06T17:00:00,0.12977,0.24097,0.0955,0.04842
2024-09-06T18:00:00,0.13316,0.22901,0.0955,0.05302
2024-09-06T19:00:00,0.14,0.11519,0.10898,0.076
2024-09-06T20:00:00,0.21395,0.10707,0.17,0.0983
2024-09-06T21:00:00,0.24394,0.09693,0.17703,0.15596
2024-09-06T22:00:00,0.26167,0.0955,0.11998,0.18915
2024-09-06T23:00:00,0.24097,0.0955,0.0991,0.16442
2024-09-07T00:00:00,0.22901,0.0955,0.0935,0.12
2024-09-07T01:00:00,0.11519,0.10898,0.0915,0.15314
2024-09-07T02:00:00,0.10707,0.17,0.08242,0.15
2024-09-07T03:00:00,0.09693,0.17703,0.05394,0.14671
2024-09-07T04:00:00,0.0955,0.11998,0.0501,0.1301
2024-09-07T05:00:00,0.0955,0.0991,0.04842,0.1301
2024-09-07T06:00:00,0.0955,0.0935,0.05302,0.13
2024-09-07T07:00:00,0.10898,0.0915,0.076,0.1379
2024-09-07T08:00:00,0.17,0.08242,0.0983,0.1616
2024-09-07T09:00:00,0.17703,0.05394,0.15596,0.17506
2024-09-07T10:00:00,0.11998,0.0501,0.18915,0.16212
2024-09-07T11:00:00,0.0991,0.04842,0.16442,0.15735
2024-09-07T12:00:00,0.0935,0.05302,0.12,0.15089
2024-09-07T13:00:00,0.0915,0.076,0.15314,0.15263
2024-09-07T14:00:00,0.08242,0.0983,0.15,0.15314
2024-09-07T15:00:00,0.05394,0.15596,0.14671,0.13893
2024-09-07T16:00:00,0.0501,0.18915,0.1301,0.12999
2024-09-07T17:00:00,0.04842,0.16442,0.1301,0.125
2024-09-07T18:00:00,0.05302,0.12,0.13,0.13
2024-09-07T19:00:00,0.076,0.15314,0.1379,0.1488
2024-09-07T20:00:00,0.0983,0.15,0.1616,0.15829
2024-09-07T21:00:00,0.15596,0.14671,0.17506,0.2
2024-09-07T22:00:00,0.18915,0.1301,0.16212,0.25
2024-09-07T23:00:00,0.16442,0.1301,0.15735,0.19836
2024-09-08T00:00:00,0.12,0.13,0.15089,0.17236
2024-09-08T01:00:00,0.15314,0.1379,0.15263,0.19
2024-09-08T02:00:00,0.15,0.1616,0.15314,0.17078
2024-09-08T03:00:00,0.14671,0.17506,0.13893,0.1601
2024-09-08T04:00:00,0.1301,0.16212,0.12999,0.15727
2024-09-08T05:00:00,0.1301,0.15735,0.125,0.15717
2024-09-08T06:00:00,0.13,0.15089,0.13,0.15993
2024-09-08T07:00:00,0.1379,0.15263,0.1488,0.15277
2024-09-08T08:00:00,0.1616,0.15314,0.15829,0.19348
2024-09-08T09:00:00,0.17506,0.13893,0.2,0.205
2024-09-08T10:00:00,0.16212,0.12999,0.25,0.17155
2024-09-08T11:00:00,0.15735,0.125,0.19836,0.13301
2024-09-08T12:00:00,0.15089,0.13,0.17236,0.12052
2024-09-08T13:00:00,0.15263,0.1488,0.19,0.11869
2024-09-08T14:00:00,0.15314,0.15829,0.17078,0.118
2024-09-08T15:00:00,0.13893,0.2,0.1601,0.12104
2024-09-08T16:00:00,0.12999,0.25,0.15727,0.11958
2024-09-08T17:00:00,0.125,0.19836,0.15717,0.11817
2024-09-08T18:00:00,0.13,0.17236,0.15993,0.121
2024-09-08T19:00:00,0.1488,0.19,0.15277,0.11914
2024-09-08T20:00:00,0.15829,0.17078,0.19348,0.1601
2024-09-08T21:00:00,0.2,0.1601,0.205,0.23467
2024-09-08T22:00:00,0.25,0.15727,0.17155,0.25
2024-09-08T23:00:00,0.19836,0.15717,0.13301,0.22
2024-09-09T00:00:00,0.17236,0.15993,0.12052,0.16143
2024-09-09T01:00:00,0.19,0.15277,0.11869,0.20939
2024-09-09T02:00:00,0.17078,0.19348,0.118,0.19
2024-09-09T03:00:00,0.1601,0.205,0.12104,0.17286
2024-09-09T04:00:00,0.15727,0.17155,0.11958,0.17163
2024-09-09T05:00:00,0.15717,0.13301,0.11817,0.17091
2024-09-09T06:00:00,0.15993,0.12052,0.121,0.17091
2024-09-09T07:00:00,0.15277,0.11869,0.11914,0.17163
2024-09-09T08:00:00,0.19348,0.118,0.1601,0.17286
2024-09-09T09:00:00,0.205,0.12104,0.23467,0.17163
2024-09-09T10:00:00,0.17155,0.11958,0.25,0.1652
2024-09-09T11:00:00,0.13301,0.11817,0.22,0.14068
2024-09-09T12:00:00,0.12052,0.121,0.16143,0.14787
2024-09-09T13:00:00,0.11869,0.11914,0.20939,0.14869
2024-09-09T14:00:00,0.118,0.1601,0.19,0.14893
2024-09-09T15:00:00,0.12104,0.23467,0.17286,0.1401
2024-09-09T16:00:00,0.11958,0.25,0.17163,0.12335
2024-09-09T17:00:00,0.11817,0.22,0.17091,0.12083
2024-09-09T18:00:00,0.121,0.16143,0.17091,0.135
2024-09-09T19:00:00,0.11914,0.20939,0.17163,0.157
2024-09-09T20:00:00,0.1601,0.19,0.17286,0.186
2024-09-09T21:00:00,0.23467,0.17286,0.17163,0.25019
2024-09-09T22:00:00,0.25,0.17163,0.1652,0.3
2024-09-09T23:00:00,0.22,0.17091,0.14068,0.2551
2024-09-10T00:00:00,0.16143,0.17091,0.14787,0.20451
2024-09-10T01:00:00,0.20939,0.17163,0.14869,0.21
2024-09-10T02:00:00,0.19,0.17286,0.14893,0.19134
2024-09-10T03:00:00,0.17286,0.17163,0.1401,0.18977
2024-09-10T04:00:00,0.17163,0.1652,0.12335,0.18752
2024-09-10T05:00:00,0.17091,0.14068,0.12083,0.18573
2024-09-10T06:00:00,0.17091,0.14787,0.135,0.18426
2024-09-10T07:00:00,0.17163,0.14869,0.157,0.18415
2024-09-10T08:00:00,0.17286,0.14893,0.186,0.18005
2024-09-10T09:00:00,0.17163,0.1401,0.25019,0.157
2024-09-10T10:00:00,0.1652,0.12335,0.3,0.17738
2024-09-10T11:00:00,0.14068,0.12083,0.2551,0.13582
2024-09-10T12:00:00,0.14787,0.135,0.20451,0.11815
2024-09-10T13:00:00,0.14869,0.157,0.21,0.11235
2024-09-10T14:00:00,0.14893,0.186,0.19134,0.1086
2024-09-10T15:00:00,0.1401,0.25019,0.18977,0.1002
2024-09-10T16:00:00,0.12335,0.3,0.18752,0.0995
2024-09-10T17:00:00,0.12083,0.2551,0.18573,0.0985
2024-09-10T18:00:00,0.135,0.20451,0.18426,0.10207
2024-09-10T19:00:00,0.157,0.21,0.18415,0.11604
2024-09-10T20:00:00,0.186,0.19134,0.18005,0.17586
2024-09-10T21:00:00,0.25019,0.18977,0.157,0.19367
2024-09-10T22:00:00,0.3,0.18752,0.17738,0.252
2024-09-10T23:00:00,0.2551,0.18573,0.13582,0.22171
2024-09-11T00:00:00,0.20451,0.18426,0.11815,0.19244
2024-09-11T01:00:00,0.21,0.18415,0.11235,0.19039
2024-09-11T02:00:00,0.19134,0.18005,0.1086,0.16525
2024-09-11T03:00:00,0.18977,0.157,0.1002,0.15501
2024-09-11T04:00:00,0.18752,0.17738,0.0995,0.14
2024-09-11T05:00:00,0.18573,0.13582,0.0985,0.14
2024-09-11T06:00:00,0.18426,0.11815,0.10207,0.14
2024-09-11T07:00:00,0.18415,0.11235,0.11604,0.16225
2024-09-11T08:00:00,0.18005,0.1086,0.17586,0.18887
2024-09-11T09:00:00,0.157,0.1002,0.19367,0.204
2024-09-11T10:00:00,0.17738,0.0995,0.252,0.22
2024-09-11T11:00:00,0.13582,0.0985,0.22171,0.2
2024-09-11T12:00:00,0.11815,0.10207,0.19244,0.17504
2024-09-11T13:00:00,0.11235,0.11604,0.19039,0.16
2024-09-11T14:00:00,0.1086,0.17586,0.16525,0.16125
2024-09-11T15:00:00,0.1002,0.19367,0.15501,0.135
2024-09-11T16:00:00,0.0995,0.252,0.14,0.13597
2024-09-11T17:00:00,0.0985,0.22171,0.14,0.1561
2024-09-11T18:00:00,0.10207,0.19244,0.14,0.17638
2024-09-11T19:00:00,0.11604,0.19039,0.16225,0.19392
2024-09-11T20:00:00,0.17586,0.16525,0.18887,0.20632
2024-09-11T21:00:00,0.19367,0.15501,0.204,0.22503
2024-09-11T22:00:00,0.252,0.14,0.22,0.24001
2024-09-11T23:00:00,0.22171,0.14,0.2,0.18311
2024-09-12T00:00:00,0.19244,0.14,0.17504,0.16125
2024-09-12T01:00:00,0.19039,0.16225,0.16,0.13127
2024-09-12T02:00:00,0.16525,0.18887,0.16125,0.12
2024-09-12T03:00:00,0.15501,0.204,0.135,0.11325
2024-09-12T04:00:00,0.14,0.22,0.13597,0.1
2024-09-12T05:00:00,0.14,0.2,0.1561,0.09173
2024-09-12T06:00:00,0.14,0.17504,0.17638,0.09
2024-09-12T07:00:00,0.16225,0.16,0.19392,0.10155
2024-09-12T08:00:00,0.18887,0.16125,0.20632,0.12
2024-09-12T09:00:00,0.204,0.135,0.22503,0.12007
2024-09-12T10:00:00,0.22,0.13597,0.24001,0.13
2024-09-12T11:00:00,0.2,0.1561,0.18311,0.12604
2024-09-12T12:00:00,0.17504,0.17638,0.16125,0.11425
2024-09-12T13:00:00,0.16,0.19392,0.13127,0.11325
2024-09-12T14:00:00,0.16125,0.20632,0.12,0.113
2024-09-12T15:00:00,0.135,0.22503,0.11325,0.10968
2024-09-12T16:00:00,0.13597,0.24001,0.1,0.11
2024-09-12T17:00:00,0.1561,0.18311,0.09173,0.11125
2024-09-12T18:00:00,0.17638,0.16125,0.09,0.11225
2024-09-12T19:00:00,0.19392,0.13127,0.10155,0.13021
2024-09-12T20:00:00,0.20632,0.12,0.12,0.17
2024-09-12T21:00:00,0.22503,0.11325,0.12007,0.20519
2024-09-12T22:00:00,0.24001,0.1,0.13,0.212
2024-09-12T23:00:00,0.18311,0.09173,0.12604,0.19507
2024-09-13T00:00:00,0.16125,0.09,0.11425,0.15
2024-09-13T01:00:00,0.13127,0.10155,0.11325,0.11
2024-09-13T02:00:00,0.12,0.12,0.113,0.10448
2024-09-13T03:00:00,0.11325,0.12007,0.10968,0.09525
2024-09-13T04:00:00,0.1,0.13,0.11,0.09425
2024-09-13T05:00:00,0.09173,0.12604,0.11125,0.09525
2024-09-13T06:00:00,0.09,0.11425,0.11225,0.10175
2024-09-13T07:00:00,0.10155,0.11325,0.13021,0.10921
2024-09-13T08:00:00,0.12,0.113,0.17,0.13
2024-09-13T09:00:00,0.12007,0.10968,0.20519,0.15305
2024-09-13T10:00:00,0.13,0.11,0.212,0.15305
2024-09-13T11:00:00,0.12604,0.11125,0.19507,0.14204
2024-09-13T12:00:00,0.11425,0.11225,0.15,0.1139
2024-09-13T13:00:00,0.11325,0.13021,0.11,0.11843
2024-09-13T14:00:00,0.113,0.17,0.10448,0.111
2024-09-13T15:00:00,0.10968,0.20519,0.09525,0.10921
2024-09-13T16:00:00,0.11,0.212,0.09425,0.108
2024-09-13T17:00:00,0.11125,0.19507,0.09525,0.10921
2024-09-13T18:00:00,0.11225,0.15,0.10175,0.111
2024-09-13T19:00:00,0.13021,0.11,0.10921,0.13148
2024-09-13T20:00:00,0.17,0.10448,0.13,0.17501
2024-09-13T21:00:00,0.20519,0.09525,0.15305,0.215
2024-09-13T22:00:00,0.212,0.09425,0.15305,0.24
2024-09-13T23:00:00,0.19507,0.09525,0.14204,0.2081
2024-09-14T00:00:00,0.15,0.10175,0.1139,0.16805
2024-09-14T01:00:00,0.11,0.10921,0.11843,0.17452
2024-09-14T02:00:00,0.10448,0.13,0.111,0.17001
2024-09-14T03:00:00,0.09525,0.15305,0.10921,0.16505
2024-09-14T04:00:00,0.09425,0.15305,0.108,0.15504
2024-09-14T05:00:00,0.09525,0.14204,0.10921,0.16479
2024-09-14T06:00:00,0.10175,0.1139,0.111,0.16505
2024-09-14T07:00:00,0.10921,0.11843,0.13148,0.168
2024-09-14T08:00:00,0.13,0.111,0.17501,0.17669
2024-09-14T09:00:00,0.15305,0.10921,0.215,0.19445
2024-09-14T10:00:00,0.15305,0.108,0.24,0.1869
2024-09-14T11:00:00,0.14204,0.10921,0.2081,0.17629
2024-09-14T12:00:00,0.1139,0.111,0.16805,0.17599
2024-09-14T13:00:00,0.11843,0.13148,0.17452,0.17643
2024-09-14T14:00:00,0.111,0.17501,0.17001,0.17668
2024-09-14T15:00:00,0.10921,0.215,0.16505,0.17609
2024-09-14T16:00:00,0.108,0.24,0.15504,0.1725
2024-09-14T17:00:00,0.10921,0.2081,0.16479,0.16505
2024-09-14T18:00:00,0.111,0.16805,0.16505,0.168
2024-09-14T19:00:00,0.13148,0.17452,0.168,0.17301
2024-09-14T20:00:00,0.17501,0.17001,0.17669,0.19484
2024-09-14T21:00:00,0.215,0.16505,0.19445,0.21
2024-09-14T22:00:00,0.24,0.15504,0.1869,0.21525
2024-09-14T23:00:00,0.2081,0.16479,0.17629,0.17944
2024-09-15T00:00:00,0.16805,0.16505,0.17599,0.155
2024-09-15T01:00:00,0.17452,0.168,0.17643,0.19142
2024-09-15T02:00:00,0.17001,0.17669,0.17668,0.1816
2024-09-15T03:00:00,0.16505,0.19445,0.17609,0.165
2024-09-15T04:00:00,0.15504,0.1869,0.1725,0.15643
2024-09-15T05:00:00,0.16479,0.17629,0.16505,0.1552
2024-09-15T06:00:00,0.16505,0.17599,0.168,0.15571
2024-09-15T07:00:00,0.168,0.17643,0.17301,0.171
2024-09-15T08:00:00,0.17669,0.17668,0.19484,0.19283
2024-09-15T09:00:00,0.19445,0.17609,0.21,0.20136
2024-09-15T10:00:00,0.1869,0.1725,0.21525,0.19013
2024-09-15T11:00:00,0.17629,0.16505,0.17944,0.17
2024-09-15T12:00:00,0.17599,0.168,0.155,0.1816
2024-09-15T13:00:00,0.17643,0.17301,0.19142,0.1816
2024-09-15T14:00:00,0.17668,0.19484,0.1816,0.1801
2024-09-15T15:00:00,0.17609,0.21,0.165,0.15469
2024-09-15T16:00:00,0.1725,0.21525,0.15643,0.14409
2024-09-15T17:00:00,0.16505,0.17944,0.1552,0.14
2024-09-15T18:00:00,0.168,0.155,0.15571,0.14132
2024-09-15T19:00:00,0.17301,0.19142,0.171,0.15
2024-09-15T20:00:00,0.19484,0.1816,0.19283,0.18101
2024-09-15T21:00:00,0.21,0.165,0.20136,0.20176
2024-09-15T22:00:00,0.21525,0.15643,0.19013,0.20228
2024-09-15T23:00:00,0.17944,0.1552,0.17,0.18
2024-09-16T00:00:00,0.155,0.15571,0.1816,0.146
2024-09-16T01:00:00,0.19142,0.171,0.1816,0.09
2024-09-16T02:00:00,0.1816,0.19283,0.1801,0.06393
2024-09-16T03:00:00,0.165,0.20136,0.15469,0.05964
2024-09-16T04:00:00,0.15643,0.19013,0.14409,0.055
2024-09-16T05:00:00,0.1552,0.17,0.14,0.05395
2024-09-16T06:00:00,0.15571,0.1816,0.14132,0.05463
2024-09-16T07:00:00,0.171,0.1816,0.15,0.05484
2024-09-16T08:00:00,0.19283,0.1801,0.18101,0.05843
2024-09-16T09:00:00,0.20136,0.15469,0.20176,0.05863
2024-09-16T10:00:00,0.19013,0.14409,0.20228,0.049
2024-09-16T11:00:00,0.17,0.14,0.18,0.01501
2024-09-16T12:00:00,0.1816,0.14132,0.146,0.01
2024-09-16T13:00:00,0.1816,0.15,0.09,0.01928
2024-09-16T14:00:00,0.1801,0.18101,0.06393,0.0301
2024-09-16T15:00:00,0.15469,0.20176,0.05964,0.0301
2024-09-16T16:00:00,0.14409,0.20228,0.055,0.04763
2024-09-16T17:00:00,0.14,0.18,0.05395,0.04969
2024-09-16T18:00:00,0.14132,0.146,0.05463,0.05132
2024-09-16T19:00:00,0.15,0.09,0.05484,0.0881
2024-09-16T20:00:00,0.18101,0.06393,0.05843,0.1
2024-09-16T21:00:00,0.20176,0.05964,0.05863,0.14152
2024-09-16T22:00:00,0.20228,0.055,0.049,0.1675
2024-09-16T23:00:00,0.18,0.05395,0.01501,0.1065
2024-09-17T00:00:00,0.146,0.05463,0.01,0.0881
2024-09-17T01:00:00,0.09,0.05484,0.01928,0.14507
2024-09-17T02:00:00,0.06393,0.05843,0.0301,0.14152
2024-09-17T03:00:00,0.05964,0.05863,0.0301,0.14
2024-09-17T04:00:00,0.055,0.049,0.04763,0.12445
2024-09-17T05:00:00,0.05395,0.01501,0.04969,0.13853
2024-09-17T06:00:00,0.05463,0.01,0.05132,0.14152
2024-09-17T07:00:00,0.05484,0.01928,0.0881,0.1465
2024-09-17T08:00:00,0.05843,0.0301,0.1,0.15746
2024-09-17T09:00:00,0.05863,0.0301,0.14152,0.15061
2024-09-17T10:00:00,0.049,0.04763,0.1675,0.14
2024-09-17T11:00:00,0.01501,0.04969,0.1065,0.09932
2024-09-17T12:00:00,0.01,0.05132,0.0881,0.0872
2024-09-17T13:00:00,0.01928,0.0881,0.14507,0.0857
2024-09-17T14:00:00,0.0301,0.1,0.14152,0.0857
2024-09-17T15:00:00,0.0301,0.14152,0.14,0.08492
2024-09-17T16:00:00,0.04763,0.1675,0.12445,0.06101
2024-09-17T17:00:00,0.04969,0.1065,0.13853,0.08458
2024-09-17T18:00:00,0.05132,0.0881,0.14152,0.0994
2024-09-17T19:00:00,0.0881,0.14507,0.1465,0.14507
2024-09-17T20:00:00,0.1,0.14152,0.15746,0.15631
2024-09-17T21:00:00,0.14152,0.14,0.15061,0.1826
2024-09-17T22:00:00,0.1675,0.12445,0.14,0.20228
2024-09-17T23:00:00,0.1065,0.13853,0.09932,0.18289
2024-09-18T00:00:00,0.0881,0.14152,0.0872,0.17595
2024-09-18T01:00:00,0.14507,0.1465,0.0857,0.17815
2024-09-18T02:00:00,0.14152,0.15746,0.0857,0.157
2024-09-18T03:00:00,0.14,0.15061,0.08492,0.1518
2024-09-18T04:00:00,0.12445,0.14,0.06101,0.1477
2024-09-18T05:00:00,0.13853,0.09932,0.08458,0.15512
2024-09-18T06:00:00,0.14152,0.0872,0.0994,0.165
2024-09-18T07:00:00,0.1465,0.0857,0.14507,0.19283
2024-09-18T08:00:00,0.15746,0.0857,0.15631,0.20594
2024-09-18T09:00:00,0.15061,0.08492,0.1826,0.22
2024-09-18T10:00:00,0.14,0.06101,0.20228,0.20971
2024-09-18T11:00:00,0.09932,0.08458,0.18289,0.2026
2024-09-18T12:00:00,0.0872,0.0994,0.17595,0.19999
2024-09-18T13:00:00,0.0857,0.14507,0.17815,0.2
2024-09-18T14:00:00,0.0857,0.15631,0.157,0.2
2024-09-18T15:00:00,0.08492,0.1826,0.1518,0.196
2024-09-18T16:00:00,0.06101,0.20228,0.1477,0.19283
2024-09-18T17:00:00,0.08458,0.18289,0.15512,0.19459
2024-09-18T18:00:00,0.0994,0.17595,0.165,0.18954
2024-09-18T19:00:00,0.14507,0.17815,0.19283,0.2011
2024-09-18T20:00:00,0.15631,0.157,0.20594,0.20634
2024-09-18T21:00:00,0.1826,0.1518,0.22,0.2488
2024-09-18T22:00:00,0.20228,0.1477,0.20971,0.2351
2024-09-18T23:00:00,0.18289,0.15512,0.2026,0.2026
2024-09-19T00:00:00,0.17595,0.165,0.19999,0.18
2024-09-19T01:00:00,0.17815,0.19283,0.2,0.17231
2024-09-19T02:00:00,0.157,0.20594,0.2,0.14415
2024-09-19T03:00:00,0.1518,0.22,0.196,0.13595
2024-09-19T04:00:00,0.1477,0.20971,0.19283,0.1342
2024-09-19T05:00:00,0.15512,0.2026,0.19459,0.1365
2024-09-19T06:00:00,0.165,0.19999,0.18954,0.14347
2024-09-19T07:00:00,0.19283,0.2,0.2011,0.16
2024-09-19T08:00:00,0.20594,0.2,0.20634,0.18317
2024-09-19T09:00:00,0.22,0.196,0.2488,0.19185
2024-09-19T10:00:00,0.20971,0.19283,0.2351,0.18474
2024-09-19T11:00:00,0.2026,0.19459,0.2026,0.1505
2024-09-19T12:00:00,0.19999,0.18954,0.18,0.13143
2024-09-19T13:00:00,0.2,0.2011,0.17231,0.13143
2024-09-19T14:00:00,0.2,0.20634,0.14415,0.13143
2024-09-19T15:00:00,0.196,0.2488,0.13595,0.126
2024-09-19T16:00:00,0.19283,0.2351,0.1342,0.1245
2024-09-19T17:00:00,0.19459,0.2026,0.1365,0.126
2024-09-19T18:00:00,0.18954,0.18,0.14347,0.126
2024-09-19T19:00:00,0.2011,0.17231,0.16,0.13358
2024-09-19T20:00:00,0.20634,0.14415,0.18317,0.17372
2024-09-19T21:00:00,0.2488,0.13595,0.19185,0.18976
2024-09-19T22:00:00,0.2351,0.1342,0.18474,0.18854
2024-09-19T23:00:00,0.2026,0.1365,0.1505,0.14
2024-09-20T00:00:00,0.18,0.14347,0.13143,0.12808
2024-09-20T01:00:00,0.17231,0.16,0.13143,0.12106
2024-09-20T02:00:00,0.14415,0.18317,0.13143,0.1095
2024-09-20T03:00:00,0.13595,0.19185,0.126,0.11
2024-09-20T04:00:00,0.1342,0.18474,0.1245,0.10595
2024-09-20T05:00:00,0.1365,0.1505,0.126,0.10489
2024-09-20T06:00:00,0.14347,0.13143,0.126,0.109
2024-09-20T07:00:00,0.16,0.13143,0.13358,0.12278
2024-09-20T08:00:00,0.18317,0.13143,0.17372,0.14833
2024-09-20T09:00:00,0.19185,0.126,0.18976,0.16662
2024-09-20T10:00:00,0.18474,0.1245,0.18854,0.15381
2024-09-20T11:00:00,0.1505,0.126,0.14,0.13969
2024-09-20T12:00:00,0.13143,0.126,0.12808,0.1321
2024-09-20T13:00:00,0.13143,0.13358,0.12106,0.1387
2024-09-20T14:00:00,0.13143,0.17372,0.1095,0.13906
2024-09-20T15:00:00,0.126,0.18976,0.11,0.1272
2024-09-20T16:00:00,0.1245,0.18854,0.10595,0.126
2024-09-20T17:00:00,0.126,0.14,0.10489,0.1272
2024-09-20T18:00:00,0.126,0.12808,0.109,0.1382
2024-09-20T19:00:00,0.13358,0.12106,0.12278,0.14843
2024-09-20T20:00:00,0.17372,0.1095,0.14833,0.18099
2024-09-20T21:00:00,0.18976,0.11,0.16662,0.18793
2024-09-20T22:00:00,0.18854,0.10595,0.15381,0.18568
2024-09-20T23:00:00,0.14,0.10489,0.13969,0.15005
2024-09-21T00:00:00,0.12808,0.109,0.1321,0.1245
2024-09-21T01:00:00,0.12106,0.12278,0.1387,0.17
2024-09-21T02:00:00,0.1095,0.14833,0.13906,0.16359
2024-09-21T03:00:00,0.11,0.16662,0.1272,0.1615
2024-09-21T04:00:00,0.10595,0.15381,0.126,0.1616
2024-09-21T05:00:00,0.10489,0.13969,0.1272,0.16359
2024-09-21T06:00:00,0.109,0.1321,0.1382,0.16742
2024-09-21T07:00:00,0.12278,0.1387,0.14843,0.16916
2024-09-21T08:00:00,0.14833,0.13906,0.18099,0.195
2024-09-21T09:00:00,0.16662,0.1272,0.18793,0.22129
2024-09-21T10:00:00,0.15381,0.126,0.18568,0.1968
2024-09-21T11:00:00,0.13969,0.1272,0.15005,0.17555
2024-09-21T12:00:00,0.1321,0.1382,0.1245,0.16568
2024-09-21T13:00:00,0.1387,0.14843,0.17,0.16517
2024-09-21T14:00:00,0.13906,0.18099,0.16359,0.16301
2024-09-21T15:00:00,0.1272,0.18793,0.1615,0.15
2024-09-21T16:00:00,0.126,0.18568,0.1616,0.1387
2024-09-21T17:00:00,0.1272,0.15005,0.16359,0.1387
2024-09-21T18:00:00,0.1382,0.1245,0.16742,0.15854
2024-09-21T19:00:00,0.14843,0.17,0.16916,0.1667
2024-09-21T20:00:00,0.18099,0.16359,0.195,0.18054
2024-09-21T21:00:00,0.18793,0.1615,0.22129,0.25
2024-09-21T22:00:00,0.18568,0.1616,0.1968,0.23964
2024-09-21T23:00:00,0.15005,0.16359,0.17555,0.17688
2024-09-22T00:00:00,0.1245,0.16742,0.16568,0.171
2024-09-22T01:00:00,0.17,0.16916,0.16517,0.15226
2024-09-22T02:00:00,0.16359,0.195,0.16301,0.14395
2024-09-22T03:00:00,0.1615,0.22129,0.15,0.12805
2024-09-22T04:00:00,0.1616,0.1968,0.1387,0.1152
2024-09-22T05:00:00,0.16359,0.17555,0.1387,0.1152
2024-09-22T06:00:00,0.16742,0.16568,0.15854,0.1152
2024-09-22T07:00:00,0.16916,0.16517,0.1667,0.11532
2024-09-22T08:00:00,0.195,0.16301,0.18054,0.173
2024-09-22T09:00:00,0.22129,0.15,0.25,0.17804
2024-09-22T10:00:00,0.1968,0.1387,0.23964,0.14799
2024-09-22T11:00:00,0.17555,0.1387,0.17688,0.11195
2024-09-22T12:00:00,0.16568,0.15854,0.171,0.10191
2024-09-22T13:00:00,0.16517,0.1667,0.15226,0.0995
2024-09-22T14:00:00,0.16301,0.18054,0.14395,0.099
2024-09-22T15:00:00,0.15,0.25,0.12805,0.09628
2024-09-22T16:00:00,0.1387,0.23964,0.1152,0.0957
2024-09-22T17:00:00,0.1387,0.17688,0.1152,0.0966
2024-09-22T18:00:00,0.15854,0.171,0.1152,0.09908
2024-09-22T19:00:00,0.1667,0.15226,0.11532,0.1152
2024-09-22T20:00:00,0.18054,0.14395,0.173,0.15801
2024-09-22T21:00:00,0.25,0.12805,0.17804,0.18217
2024-09-22T22:00:00,0.23964,0.1152,0.14799,0.1785
2024-09-22T23:00:00,0.17688,0.1152,0.11195,0.13965
2024-09-23T00:00:00,0.171,0.1152,0.10191,0.112
2024-09-23T01:00:00,0.15226,0.11532,0.0995,0.16008
2024-09-23T02:00:00,0.14395,0.173,0.099,0.147
2024-09-23T03:00:00,0.12805,0.17804,0.09628,0.12793
2024-09-23T04:00:00,0.1152,0.14799,0.0957,0.11746
2024-09-23T05:00:00,0.1152,0.11195,0.0966,0.11716
2024-09-23T06:00:00,0.1152,0.10191,0.09908,0.11001
2024-09-23T07:00:00,0.11532,0.0995,0.1152,0.11
2024-09-23T08:00:00,0.173,0.099,0.15801,0.10741
2024-09-23T09:00:00,0.17804,0.09628,0.18217,0.11872
2024-09-23T10:00:00,0.14799,0.0957,0.1785,0.11932
2024-09-23T11:00:00,0.11195,0.0966,0.13965,0.11739
2024-09-23T12:00:00,0.10191,0.09908,0.112,0.08725
2024-09-23T13:00:00,0.0995,0.1152,0.16008,0.07623
2024-09-23T14:00:00,0.099,0.15801,0.147,0.07305
2024-09-23T15:00:00,0.09628,0.18217,0.12793,0.064
2024-09-23T16:00:00,0.0957,0.1785,0.11746,0.06056
2024-09-23T17:00:00,0.0966,0.13965,0.11716,0.0501
2024-09-23T18:00:00,0.09908,0.112,0.11001,0.05405
2024-09-23T19:00:00,0.1152,0.16008,0.11,0.064
2024-09-23T20:00:00,0.15801,0.147,0.10741,0.11726
2024-09-23T21:00:00,0.18217,0.12793,0.11872,0.15704
2024-09-23T22:00:00,0.1785,0.11746,0.11932,0.16
2024-09-23T23:00:00,0.13965,0.11716,0.11739,0.12805
2024-09-24T00:00:00,0.112,0.11001,0.08725,0.11776
2024-09-24T01:00:00,0.16008,0.11,0.07623,0.10561
2024-09-24T02:00:00,0.147,0.10741,0.07305,0.10579
2024-09-24T03:00:00,0.12793,0.11872,0.064,0.095
